,user_id,platform,install_date,bets_date,bets
13267,41284802,IOS,16.03.2021,11.03.2021,3
13268,41198176,ANDROID,06.03.2021,11.03.2021,51
13269,41388566,IOS,22.03.2021,11.03.2021,42
13270,41389099,IOS,22.03.2021,11.03.2021,2
13271,41340949,ANDROID,20.03.2021,11.03.2021,0
13272,41434686,IOS,24.03.2021,24.03.2021,12
13273,41328672,ANDROID,19.03.2021,24.03.2021,59
13274,41285357,ANDROID,16.03.2021,24.03.2021,1
13275,41358910,ANDROID,21.03.2021,24.03.2021,24
13276,41299644,ANDROID,18.03.2021,24.03.2021,41
13277,41487262,ANDROID,28.03.2021,04.04.2021,1
13278,41421505,IOS,24.03.2021,04.04.2021,48
13279,41720189,IOS,14.04.2021,04.04.2021,36
13280,41707861,ANDROID,13.04.2021,04.04.2021,0
13281,41722086,IOS,15.04.2021,04.04.2021,24
13282,41563166,ANDROID,31.03.2021,06.04.2021,1
13283,41661390,ANDROID,09.04.2021,06.04.2021,0
13284,41634351,ANDROID,06.04.2021,06.04.2021,0
13285,41535392,ANDROID,29.03.2021,06.04.2021,0
13286,41744282,IOS,17.04.2021,06.04.2021,20
13287,41763471,IOS,19.04.2021,06.04.2021,20
13288,41056219,IOS,16.02.2021,01.03.2021,32
13289,41190734,IOS,05.03.2021,01.03.2021,8
13290,41150562,ANDROID,28.02.2021,01.03.2021,59
13291,41209320,IOS,08.03.2021,01.03.2021,14
13292,41137960,IOS,26.02.2021,01.03.2021,42
13293,41148027,IOS,27.02.2021,01.03.2021,12
13294,41444612,ANDROID,25.03.2021,22.03.2021,0
13295,41480990,ANDROID,28.03.2021,22.03.2021,0
13296,41508662,ANDROID,28.03.2021,22.03.2021,0
13297,41551072,ANDROID,30.03.2021,22.03.2021,0
13298,41438886,ANDROID,25.03.2021,22.03.2021,0
13299,41580994,,01.04.2021,22.03.2021,0
13300,41502354,ANDROID,28.03.2021,22.03.2021,0
13301,41241363,ANDROID,12.03.2021,22.03.2021,29
13302,41599406,IOS,03.04.2021,22.03.2021,9
13303,41578975,IOS,01.04.2021,22.03.2021,38
13304,41504348,IOS,28.03.2021,03.04.2021,4
13305,41476116,ANDROID,28.03.2021,03.04.2021,24
13306,41675331,IOS,10.04.2021,03.04.2021,87
13307,41670129,IOS,10.04.2021,03.04.2021,7
13308,41657991,ANDROID,09.04.2021,03.04.2021,0
13309,41454336,IOS,26.03.2021,03.04.2021,48
13310,41520584,IOS,29.03.2021,29.03.2021,7
13311,41345730,ANDROID,20.03.2021,29.03.2021,2
13312,41430144,IOS,24.03.2021,29.03.2021,34
13313,40814230,ANDROID,23.01.2021,19.01.2021,0
13314,40884876,ANDROID,28.01.2021,19.01.2021,0
13315,40899494,ANDROID,30.01.2021,19.01.2021,0
13316,40915048,ANDROID,01.02.2021,19.01.2021,0
13317,40735579,IOS,15.01.2021,19.01.2021,0
13318,40786917,IOS,20.01.2021,19.01.2021,5
13319,40750711,ANDROID,16.01.2021,19.01.2021,40
13320,40897094,IOS,30.01.2021,19.01.2021,20
13321,40754549,ANDROID,17.01.2021,19.01.2021,69
13322,40844109,IOS,25.01.2021,19.01.2021,27
13323,40781796,IOS,20.01.2021,19.01.2021,55
13324,40876699,IOS,27.01.2021,19.01.2021,6
13325,40904756,IOS,30.01.2021,19.01.2021,1
13326,40981302,ANDROID,08.02.2021,14.02.2021,30
13327,40983351,ANDROID,08.02.2021,14.02.2021,6
13328,40966023,ANDROID,06.02.2021,14.02.2021,12
13329,41084587,ANDROID,19.02.2021,14.02.2021,0
13330,41084580,ANDROID,19.02.2021,14.02.2021,0
13331,41057619,ANDROID,16.02.2021,17.02.2021,35
13332,41076875,IOS,18.02.2021,17.02.2021,5
13333,41102019,IOS,22.02.2021,17.02.2021,2
13334,41084587,ANDROID,19.02.2021,17.02.2021,0
13335,40837286,IOS,24.01.2021,18.01.2021,84
13336,40850104,IOS,25.01.2021,18.01.2021,5
13337,40832702,ANDROID,24.01.2021,18.01.2021,0
13338,40821608,ANDROID,23.01.2021,18.01.2021,0
13339,41679652,ANDROID,11.04.2021,18.04.2021,0
13340,41625923,ANDROID,05.04.2021,18.04.2021,1
13341,40770209,IOS,18.01.2021,11.01.2021,40
13342,40989946,IOS,09.02.2021,10.02.2021,26
13343,40886526,IOS,28.01.2021,10.02.2021,2
13344,19761882,ANDROID,15.01.2021,13.01.2021,0
13345,41199880,IOS,06.03.2021,08.03.2021,8
13346,40972581,ANDROID,07.02.2021,11.02.2021,25
13347,40959585,ANDROID,05.02.2021,11.02.2021,12
13348,41110099,IOS,22.02.2021,11.02.2021,5
13349,41113086,IOS,23.02.2021,11.02.2021,14
13350,41123973,IOS,24.02.2021,11.02.2021,46
13351,41128477,ANDROID,25.02.2021,11.02.2021,0
13352,40861479,IOS,26.01.2021,04.02.2021,30
13353,40951858,IOS,05.02.2021,04.02.2021,9
13354,41293998,IOS,17.03.2021,15.03.2021,71
13355,40922540,ANDROID,01.02.2021,20.01.2021,0
13356,40918918,IOS,01.02.2021,20.01.2021,12
13357,40846639,IOS,25.01.2021,06.02.2021,20
13358,40958590,IOS,05.02.2021,06.02.2021,17
13359,40866333,ANDROID,27.01.2021,06.02.2021,24
13360,40851523,IOS,26.01.2021,06.02.2021,8
13361,40987446,IOS,09.02.2021,06.02.2021,25
13362,40846013,ANDROID,25.01.2021,06.02.2021,19
13363,40933422,ANDROID,02.02.2021,06.02.2021,24
13364,40873791,ANDROID,27.01.2021,06.02.2021,1
13365,41021825,IOS,11.02.2021,06.02.2021,44
13366,40874139,ANDROID,27.01.2021,06.02.2021,35
13367,41030291,IOS,12.02.2021,06.02.2021,5
13368,41075021,IOS,18.02.2021,06.02.2021,36
13369,41060470,ANDROID,16.02.2021,06.02.2021,0
13370,41002534,ANDROID,10.02.2021,06.02.2021,0
13371,40945561,IOS,04.02.2021,07.02.2021,31
13372,40893310,IOS,29.01.2021,07.02.2021,1
13373,40979300,IOS,08.02.2021,07.02.2021,48
13374,40940339,IOS,03.02.2021,07.02.2021,41
13375,40965111,IOS,06.02.2021,07.02.2021,30
13376,40969432,IOS,07.02.2021,07.02.2021,6
13377,41539060,IOS,29.03.2021,04.04.2021,3
13378,41719379,IOS,14.04.2021,13.04.2021,23
13379,41588910,IOS,02.04.2021,13.04.2021,36
13380,41722086,IOS,15.04.2021,13.04.2021,7
13381,40755045,IOS,17.01.2021,10.01.2021,4
13382,40815624,IOS,23.01.2021,10.01.2021,11
13383,40831637,IOS,24.01.2021,10.01.2021,5
13384,40740589,ANDROID,15.01.2021,10.01.2021,0
13385,40778454,ANDROID,19.01.2021,10.01.2021,0
13386,40805547,ANDROID,22.01.2021,10.01.2021,0
13387,41194583,ANDROID,06.03.2021,08.03.2021,22
13388,41179364,ANDROID,03.03.2021,08.03.2021,17
13389,41166194,ANDROID,02.03.2021,08.03.2021,7
13390,41625937,IOS,05.04.2021,11.04.2021,40
13391,40926084,IOS,02.02.2021,08.02.2021,16
13392,40955667,ANDROID,05.02.2021,08.02.2021,15
13393,40890416,ANDROID,03.02.2021,08.02.2021,11
13394,41013816,ANDROID,11.02.2021,08.02.2021,0
13395,40987089,ANDROID,09.02.2021,08.02.2021,0
13396,40741905,IOS,15.01.2021,21.01.2021,15
13397,40776029,IOS,19.01.2021,21.01.2021,45
13398,40768231,ANDROID,18.01.2021,21.01.2021,27
13399,40842560,IOS,25.01.2021,21.01.2021,10
13400,40840375,ANDROID,25.01.2021,21.01.2021,0
13401,40837286,IOS,24.01.2021,24.01.2021,12
13402,40792216,IOS,21.01.2021,24.01.2021,20
13403,40776029,IOS,19.01.2021,24.01.2021,45
13404,40757377,ANDROID,17.01.2021,24.01.2021,32
13405,40810869,IOS,22.01.2021,24.01.2021,1
13406,40908610,ANDROID,31.01.2021,24.01.2021,0
13407,40929995,ANDROID,02.02.2021,24.01.2021,0
13408,40842020,ANDROID,25.01.2021,24.01.2021,0
13409,40949148,IOS,04.02.2021,12.02.2021,35
13410,40966984,IOS,06.02.2021,12.02.2021,24
13411,40956400,IOS,05.02.2021,12.02.2021,20
13412,40933422,ANDROID,02.02.2021,12.02.2021,9
13413,41056219,IOS,16.02.2021,12.02.2021,41
13414,40987181,ANDROID,09.02.2021,12.02.2021,9
13415,41086527,IOS,19.02.2021,12.02.2021,3
13416,41112259,IOS,23.02.2021,12.02.2021,9
13417,41060019,ANDROID,16.02.2021,12.02.2021,0
13418,41198018,IOS,06.03.2021,03.03.2021,53
13419,41179364,ANDROID,03.03.2021,03.03.2021,11
13420,41202090,IOS,07.03.2021,03.03.2021,5
13421,41208790,IOS,08.03.2021,03.03.2021,43
13422,41263763,IOS,15.03.2021,03.03.2021,5
13423,41136353,IOS,26.02.2021,03.03.2021,6
13424,41284261,ANDROID,16.03.2021,03.03.2021,0
13425,41278079,ANDROID,16.03.2021,03.03.2021,0
13426,40778980,IOS,19.01.2021,13.01.2021,7
13427,40825197,IOS,24.01.2021,13.01.2021,8
13428,40869176,IOS,27.01.2021,13.01.2021,27
13429,40818891,IOS,25.01.2021,23.01.2021,18
13430,40831212,IOS,24.01.2021,23.01.2021,20
13431,40799050,IOS,21.01.2021,09.01.2021,3
13432,40802018,IOS,22.01.2021,09.01.2021,3
13433,40804741,ANDROID,22.01.2021,09.01.2021,36
13434,40795837,IOS,21.01.2021,18.01.2021,46
13435,40984563,IOS,08.02.2021,20.02.2021,3
13436,41108129,IOS,22.02.2021,20.02.2021,18
13437,41117996,IOS,23.02.2021,20.02.2021,69
13438,41074192,IOS,18.02.2021,20.02.2021,29
13439,40989841,IOS,09.02.2021,20.02.2021,31
13440,41187454,ANDROID,05.03.2021,25.02.2021,38
13441,41130617,IOS,25.02.2021,25.02.2021,2
13442,41123669,ANDROID,24.02.2021,25.02.2021,9
13443,41106256,ANDROID,22.02.2021,25.02.2021,20
13444,41182020,ANDROID,04.03.2021,25.02.2021,0
13445,40756271,IOS,17.01.2021,15.01.2021,2
13446,40778980,IOS,19.01.2021,15.01.2021,15
13447,40802018,IOS,22.01.2021,15.01.2021,2
13448,40939550,IOS,03.02.2021,16.02.2021,30
13449,40938806,IOS,03.02.2021,16.02.2021,10
13450,41289277,IOS,17.03.2021,05.03.2021,49
13451,41303656,IOS,18.03.2021,05.03.2021,53
13452,41318917,IOS,19.03.2021,05.03.2021,50
13453,41256263,ANDROID,14.03.2021,05.03.2021,0
13454,41303186,ANDROID,18.03.2021,05.03.2021,0
13455,40771499,IOS,19.01.2021,08.01.2021,14
13456,41174440,IOS,03.03.2021,19.02.2021,69
13457,41150562,ANDROID,28.02.2021,19.02.2021,23
13458,41574967,ANDROID,01.04.2021,13.04.2021,18
13459,41671051,ANDROID,10.04.2021,13.04.2021,6
13460,41609513,ANDROID,04.04.2021,13.04.2021,20
13461,41714855,ANDROID,14.04.2021,13.04.2021,0
13462,41655370,ANDROID,08.04.2021,13.04.2021,49
13463,41225970,IOS,10.03.2021,03.03.2021,21
13464,40854356,IOS,26.01.2021,03.02.2021,23
13465,40872921,IOS,27.01.2021,03.02.2021,18
13466,40967190,IOS,06.02.2021,03.02.2021,4
13467,41784378,IOS,21.04.2021,17.04.2021,16
13468,41656930,ANDROID,08.04.2021,11.04.2021,28
13469,41610261,ANDROID,04.04.2021,11.04.2021,74
13470,41674904,ANDROID,10.04.2021,11.04.2021,12
13471,41714514,ANDROID,14.04.2021,11.04.2021,0
13472,41014676,IOS,11.02.2021,13.02.2021,6
13473,40906345,IOS,31.01.2021,13.02.2021,24
13474,41054025,IOS,15.02.2021,13.02.2021,11
13475,40965111,IOS,06.02.2021,13.02.2021,38
13476,40815867,ANDROID,23.01.2021,15.01.2021,0
13477,40869628,ANDROID,27.01.2021,15.01.2021,0
13478,40864556,IOS,27.01.2021,24.01.2021,0
13479,40880379,ANDROID,28.01.2021,03.02.2021,46
13480,40812956,ANDROID,23.01.2021,03.02.2021,55
13481,40821217,ANDROID,23.01.2021,03.02.2021,80
13482,41041854,IOS,14.02.2021,03.02.2021,3
13483,41010795,IOS,11.02.2021,03.02.2021,3
13484,41071937,IOS,17.02.2021,03.02.2021,2
13485,40827793,ANDROID,24.01.2021,03.02.2021,0
13486,41031515,ANDROID,12.02.2021,03.02.2021,0
13487,41050170,ANDROID,15.02.2021,03.02.2021,0
13488,40758639,ANDROID,17.01.2021,23.01.2021,29
13489,40814229,ANDROID,23.01.2021,23.01.2021,3
13490,40873194,ANDROID,27.01.2021,23.01.2021,0
13491,40897524,ANDROID,30.01.2021,23.01.2021,0
13492,41529730,ANDROID,29.03.2021,09.04.2021,20
13493,41504583,IOS,28.03.2021,09.04.2021,77
13494,41511615,IOS,29.03.2021,09.04.2021,55
13495,41733312,ANDROID,16.04.2021,09.04.2021,0
13496,41763526,ANDROID,19.04.2021,09.04.2021,0
13497,41727409,ANDROID,15.04.2021,09.04.2021,0
13498,41787622,ANDROID,21.04.2021,09.04.2021,0
13499,41177505,IOS,03.03.2021,20.02.2021,4
13500,41024921,IOS,12.02.2021,20.02.2021,3
13501,40970127,ANDROID,07.02.2021,20.02.2021,3
13502,41058900,ANDROID,16.02.2021,20.02.2021,77
13503,40995937,ANDROID,10.02.2021,20.02.2021,9
13504,41146720,ANDROID,27.02.2021,20.02.2021,0
13505,41391394,IOS,22.03.2021,18.03.2021,8
13506,40825930,ANDROID,24.01.2021,11.01.2021,0
13507,40794738,IOS,21.01.2021,25.01.2021,13
13508,31877017,ANDROID,11.02.2021,23.02.2021,41
13509,40755743,IOS,17.01.2021,22.01.2021,5
13510,40837286,IOS,24.01.2021,22.01.2021,49
13511,40784553,IOS,20.01.2021,22.01.2021,31
13512,40839109,IOS,25.01.2021,22.01.2021,10
13513,40838990,IOS,25.01.2021,22.01.2021,14
13514,40820255,ANDROID,23.01.2021,22.01.2021,0
13515,40887667,ANDROID,28.01.2021,22.01.2021,0
13516,40880103,ANDROID,28.01.2021,22.01.2021,0
13517,40856878,ANDROID,26.01.2021,30.01.2021,4
13518,40934655,ANDROID,03.02.2021,30.01.2021,0
13519,40895460,ANDROID,29.01.2021,30.01.2021,0
13520,40977540,ANDROID,08.02.2021,30.01.2021,0
13521,41027726,ANDROID,12.02.2021,30.01.2021,0
13522,40961355,ANDROID,06.02.2021,30.01.2021,0
13523,41344136,IOS,20.03.2021,14.03.2021,65
13524,40883431,ANDROID,28.01.2021,29.01.2021,2
13525,40854531,ANDROID,26.01.2021,29.01.2021,20
13526,40844814,ANDROID,25.01.2021,29.01.2021,81
13527,40757922,ANDROID,17.01.2021,29.01.2021,8
13528,40966817,ANDROID,06.02.2021,29.01.2021,0
13529,40918225,ANDROID,01.02.2021,29.01.2021,0
13530,40982911,ANDROID,08.02.2021,29.01.2021,0
13531,40921629,ANDROID,01.02.2021,04.02.2021,11
13532,40880103,ANDROID,28.01.2021,04.02.2021,6
13533,40804824,ANDROID,22.01.2021,04.02.2021,34
13534,41007941,ANDROID,10.02.2021,04.02.2021,0
13535,41078389,ANDROID,18.02.2021,04.02.2021,0
13536,41127367,IOS,25.02.2021,13.02.2021,8
13537,41133309,IOS,25.02.2021,13.02.2021,0
13538,41083629,ANDROID,19.02.2021,13.02.2021,0
13539,40931905,ANDROID,02.02.2021,07.02.2021,8
13540,40891417,ANDROID,29.01.2021,07.02.2021,9
13541,40862853,IOS,26.01.2021,07.02.2021,2
13542,41060470,ANDROID,16.02.2021,07.02.2021,0
13543,41014881,ANDROID,11.02.2021,07.02.2021,0
13544,24770769,ANDROID,03.03.2021,25.02.2021,0
13545,40739611,ANDROID,15.01.2021,02.01.2021,0
13546,41703339,ANDROID,13.04.2021,01.04.2021,0
13547,41706494,ANDROID,13.04.2021,01.04.2021,0
13548,41368299,ANDROID,21.03.2021,01.04.2021,5
13549,41485655,IOS,28.03.2021,01.04.2021,23
13550,41585387,IOS,02.04.2021,01.04.2021,12
13551,41509243,IOS,28.03.2021,01.04.2021,0
13552,41375954,IOS,21.03.2021,01.04.2021,70
13553,41382778,IOS,22.03.2021,01.04.2021,10
13554,41393188,IOS,22.03.2021,01.04.2021,76
13555,41407074,ANDROID,23.03.2021,01.04.2021,47
13556,41715169,IOS,14.04.2021,01.04.2021,7
13557,41390741,ANDROID,22.03.2021,01.04.2021,29
13558,41484050,IOS,28.03.2021,01.04.2021,59
13559,41656537,IOS,08.04.2021,01.04.2021,5
13560,41584600,IOS,02.04.2021,31.03.2021,3
13561,41626373,IOS,05.04.2021,31.03.2021,7
13562,41716707,IOS,14.04.2021,11.04.2021,34
13563,41368299,ANDROID,21.03.2021,08.03.2021,0
13564,41269724,IOS,15.03.2021,08.03.2021,30
13565,41391907,IOS,22.03.2021,08.03.2021,24
13566,41280052,IOS,16.03.2021,08.03.2021,11
13567,41248795,IOS,13.03.2021,27.02.2021,17
13568,41146720,ANDROID,27.02.2021,27.02.2021,2
13569,41185264,IOS,04.03.2021,27.02.2021,11
13570,41249828,IOS,13.03.2021,27.02.2021,1
13571,40797424,IOS,21.01.2021,31.01.2021,4
13572,41061973,ANDROID,16.02.2021,16.02.2021,0
13573,41105891,ANDROID,22.02.2021,16.02.2021,0
13574,41075559,ANDROID,18.02.2021,16.02.2021,0
13575,41137706,ANDROID,26.02.2021,16.02.2021,0
13576,41170863,IOS,02.03.2021,16.02.2021,82
13577,41130617,IOS,25.02.2021,16.02.2021,44
13578,41293683,IOS,17.03.2021,24.03.2021,22
13579,41487891,IOS,28.03.2021,24.03.2021,12
13580,41496509,IOS,28.03.2021,24.03.2021,18
13581,41511588,IOS,29.03.2021,24.03.2021,30
13582,41344756,IOS,20.03.2021,24.03.2021,6
13583,41571739,IOS,31.03.2021,24.03.2021,2
13584,41556293,IOS,30.03.2021,24.03.2021,43
13585,41504812,IOS,28.03.2021,24.03.2021,5
13586,41665007,IOS,09.04.2021,06.04.2021,17
13587,41714885,IOS,14.04.2021,08.04.2021,76
13588,41337304,ANDROID,20.03.2021,12.03.2021,0
13589,41429058,IOS,24.03.2021,12.03.2021,35
13590,41383510,IOS,22.03.2021,12.03.2021,33
13591,41330950,IOS,19.03.2021,12.03.2021,59
13592,41459190,IOS,26.03.2021,12.03.2021,75
13593,41218800,IOS,09.03.2021,23.02.2021,8
13594,41506106,IOS,28.03.2021,05.04.2021,22
13595,41448298,IOS,25.03.2021,05.04.2021,7
13596,41558227,IOS,30.03.2021,05.04.2021,68
13597,41583452,IOS,02.04.2021,05.04.2021,20
13598,41529730,ANDROID,29.03.2021,05.04.2021,35
13599,41581675,ANDROID,01.04.2021,05.04.2021,1
13600,41699352,IOS,13.04.2021,05.04.2021,10
13601,41652753,ANDROID,08.04.2021,05.04.2021,0
13602,41386150,ANDROID,22.03.2021,19.03.2021,0
13603,41369454,IOS,21.03.2021,19.03.2021,6
13604,41500903,IOS,28.03.2021,19.03.2021,49
13605,41504812,IOS,28.03.2021,19.03.2021,31
13606,41462210,IOS,26.03.2021,19.03.2021,8
13607,41294759,IOS,17.03.2021,19.03.2021,37
13608,41352264,IOS,20.03.2021,19.03.2021,25
13609,41265829,IOS,15.03.2021,19.03.2021,48
13610,41216460,ANDROID,09.03.2021,19.03.2021,5
13611,41574472,IOS,01.04.2021,19.03.2021,46
13612,41253125,IOS,13.03.2021,19.03.2021,51
13613,41362886,IOS,21.03.2021,19.03.2021,19
13614,41506884,IOS,28.03.2021,19.03.2021,11
13615,41246036,IOS,12.03.2021,19.03.2021,78
13616,41535605,IOS,29.03.2021,19.03.2021,59
13617,41244929,IOS,12.03.2021,19.03.2021,4
13618,41446821,IOS,25.03.2021,19.03.2021,8
13619,41568062,IOS,31.03.2021,19.03.2021,22
13620,41693949,IOS,12.04.2021,14.04.2021,5
13621,41645026,IOS,07.04.2021,14.04.2021,7
13622,41740558,IOS,17.04.2021,14.04.2021,38
13623,41691490,ANDROID,12.04.2021,14.04.2021,61
13624,41092161,IOS,20.02.2021,08.02.2021,2
13625,41442106,ANDROID,25.03.2021,20.03.2021,0
13626,41520005,ANDROID,29.03.2021,20.03.2021,0
13627,41468500,ANDROID,27.03.2021,20.03.2021,0
13628,41505615,ANDROID,28.03.2021,20.03.2021,0
13629,41283858,IOS,16.03.2021,20.03.2021,18
13630,41392505,IOS,22.03.2021,20.03.2021,0
13631,41289277,IOS,17.03.2021,20.03.2021,3
13632,41451316,IOS,25.03.2021,20.03.2021,72
13633,41324815,IOS,19.03.2021,20.03.2021,5
13634,41572466,IOS,31.03.2021,20.03.2021,28
13635,41404014,IOS,23.03.2021,20.03.2021,5
13636,41446086,IOS,25.03.2021,20.03.2021,62
13637,41239286,ANDROID,12.03.2021,20.03.2021,8
13638,41491283,IOS,28.03.2021,20.03.2021,18
13639,41578975,IOS,01.04.2021,20.03.2021,38
13640,41521821,IOS,29.03.2021,29.03.2021,7
13641,41506977,IOS,28.03.2021,29.03.2021,25
13642,41407121,IOS,23.03.2021,29.03.2021,39
13643,41455717,IOS,26.03.2021,29.03.2021,23
13644,41591086,IOS,02.04.2021,29.03.2021,70
13645,41464239,IOS,26.03.2021,29.03.2021,19
13646,41620697,IOS,05.04.2021,29.03.2021,11
13647,41621980,IOS,05.04.2021,29.03.2021,28
13648,41268258,IOS,15.03.2021,01.03.2021,22
13649,41509577,ANDROID,29.03.2021,26.03.2021,0
13650,41616739,ANDROID,05.04.2021,26.03.2021,0
13651,41304103,ANDROID,18.03.2021,26.03.2021,32
13652,41273308,ANDROID,15.03.2021,26.03.2021,52
13653,41413780,IOS,24.03.2021,26.03.2021,26
13654,41552395,IOS,30.03.2021,26.03.2021,10
13655,41278515,IOS,16.03.2021,26.03.2021,3
13656,41513384,IOS,29.03.2021,26.03.2021,82
13657,41646957,IOS,08.04.2021,26.03.2021,1
13658,41550692,ANDROID,30.03.2021,26.03.2021,42
13659,41422788,ANDROID,24.03.2021,26.03.2021,34
13660,41445362,ANDROID,25.03.2021,26.03.2021,11
13661,41509243,IOS,28.03.2021,26.03.2021,26
13662,41224171,ANDROID,10.03.2021,06.03.2021,0
13663,41239097,ANDROID,12.03.2021,06.03.2021,0
13664,41292318,ANDROID,17.03.2021,06.03.2021,0
13665,41331874,IOS,20.03.2021,06.03.2021,16
13666,41156318,IOS,01.03.2021,06.03.2021,23
13667,41413670,IOS,24.03.2021,28.03.2021,1
13668,41278315,IOS,16.03.2021,28.03.2021,16
13669,41339860,IOS,20.03.2021,28.03.2021,60
13670,41373546,ANDROID,21.03.2021,15.03.2021,0
13671,41354341,ANDROID,20.03.2021,15.03.2021,0
13672,41511117,ANDROID,29.03.2021,15.03.2021,0
13673,41294759,IOS,17.03.2021,15.03.2021,39
13674,41448181,IOS,25.03.2021,15.03.2021,4
13675,41430862,IOS,24.03.2021,15.03.2021,55
13676,41377384,IOS,21.03.2021,15.03.2021,12
13677,41274900,ANDROID,15.03.2021,15.03.2021,30
13678,41299997,IOS,18.03.2021,15.03.2021,43
13679,41244681,ANDROID,12.03.2021,15.03.2021,27
13680,41408884,IOS,23.03.2021,15.03.2021,57
13681,41478949,IOS,28.03.2021,15.03.2021,4
13682,41258723,IOS,14.03.2021,15.03.2021,72
13683,41324776,IOS,19.03.2021,15.03.2021,1
13684,41421882,ANDROID,24.03.2021,15.03.2021,9
13685,41277459,IOS,16.03.2021,24.03.2021,23
13686,41244929,IOS,12.03.2021,24.03.2021,5
13687,41137112,ANDROID,26.02.2021,21.02.2021,0
13688,41166194,ANDROID,02.03.2021,21.02.2021,0
13689,41120716,ANDROID,24.02.2021,21.02.2021,0
13690,41154224,IOS,28.02.2021,21.02.2021,3
13691,41091293,ANDROID,20.02.2021,21.02.2021,26
13692,41084394,IOS,19.02.2021,21.02.2021,22
13693,41122479,ANDROID,24.02.2021,10.02.2021,0
13694,41016484,ANDROID,11.02.2021,10.02.2021,0
13695,41121893,ANDROID,24.02.2021,10.02.2021,0
13696,40988321,ANDROID,09.02.2021,10.02.2021,87
13697,40949818,IOS,04.02.2021,10.02.2021,79
13698,40986543,IOS,09.02.2021,10.02.2021,39
13699,40993143,ANDROID,09.02.2021,10.02.2021,44
13700,41049130,IOS,15.02.2021,10.02.2021,23
13701,40933422,ANDROID,02.02.2021,10.02.2021,14
13702,41342848,ANDROID,20.03.2021,14.03.2021,0
13703,41422788,ANDROID,24.03.2021,14.03.2021,0
13704,41460940,ANDROID,26.03.2021,14.03.2021,0
13705,41500229,ANDROID,28.03.2021,14.03.2021,0
13706,41502554,ANDROID,28.03.2021,14.03.2021,0
13707,41470815,IOS,27.03.2021,14.03.2021,26
13708,41253141,ANDROID,13.03.2021,14.03.2021,8
13709,41433997,IOS,24.03.2021,14.03.2021,15
13710,41484285,IOS,28.03.2021,14.03.2021,24
13711,41290734,IOS,17.03.2021,14.03.2021,19
13712,41311591,IOS,18.03.2021,14.03.2021,5
13713,41271675,IOS,15.03.2021,14.03.2021,14
13714,41485918,IOS,28.03.2021,14.03.2021,1
13715,41678793,IOS,11.04.2021,20.04.2021,37
13716,41676727,IOS,10.04.2021,20.04.2021,16
13717,41803533,IOS,22.04.2021,20.04.2021,48
13718,41640676,ANDROID,07.04.2021,20.04.2021,12
13719,41446025,IOS,25.03.2021,06.04.2021,11
13720,41456422,IOS,26.03.2021,06.04.2021,10
13721,41107719,IOS,22.02.2021,02.03.2021,4
13722,41119184,IOS,24.02.2021,02.03.2021,15
13723,41218800,IOS,09.03.2021,02.03.2021,7
13724,40899494,ANDROID,30.01.2021,01.02.2021,11
13725,41013849,IOS,11.02.2021,01.02.2021,35
13726,40927790,ANDROID,02.02.2021,01.02.2021,0
13727,40951204,ANDROID,04.02.2021,01.02.2021,0
13728,40988321,ANDROID,09.02.2021,01.02.2021,0
13729,41000720,ANDROID,10.02.2021,01.02.2021,0
13730,41277459,IOS,16.03.2021,16.03.2021,41
13731,41244222,IOS,12.03.2021,16.03.2021,10
13732,41380092,IOS,22.03.2021,16.03.2021,25
13733,41340877,IOS,20.03.2021,16.03.2021,27
13734,41174440,IOS,03.03.2021,16.03.2021,41
13735,41504015,ANDROID,28.03.2021,21.03.2021,0
13736,41556023,IOS,30.03.2021,21.03.2021,30
13737,41316245,ANDROID,19.03.2021,21.03.2021,3
13738,41574472,IOS,01.04.2021,21.03.2021,8
13739,41506106,IOS,28.03.2021,21.03.2021,17
13740,41297071,IOS,17.03.2021,21.03.2021,12
13741,41239019,IOS,12.03.2021,21.03.2021,37
13742,41222575,IOS,09.03.2021,21.03.2021,11
13743,40899494,ANDROID,30.01.2021,28.01.2021,0
13744,40893527,ANDROID,29.01.2021,28.01.2021,0
13745,40951204,ANDROID,04.02.2021,28.01.2021,0
13746,40991973,ANDROID,09.02.2021,28.01.2021,0
13747,40997459,ANDROID,10.02.2021,28.01.2021,0
13748,40994598,IOS,10.02.2021,28.01.2021,21
13749,40960282,IOS,06.02.2021,28.01.2021,3
13750,40855065,ANDROID,26.01.2021,28.01.2021,39
13751,40931766,IOS,02.02.2021,28.01.2021,20
13752,40979300,IOS,08.02.2021,28.01.2021,32
13753,41010104,IOS,11.02.2021,28.01.2021,41
13754,41329218,IOS,19.03.2021,30.03.2021,37
13755,41346283,IOS,20.03.2021,30.03.2021,58
13756,41359127,IOS,21.03.2021,30.03.2021,46
13757,41444056,IOS,25.03.2021,30.03.2021,23
13758,41609523,IOS,04.04.2021,30.03.2021,40
13759,41632904,IOS,06.04.2021,30.03.2021,4
13760,41660864,IOS,09.04.2021,16.04.2021,2
13761,41770733,IOS,19.04.2021,16.04.2021,30
13762,41801460,IOS,22.04.2021,16.04.2021,21
13763,41333785,ANDROID,20.03.2021,16.03.2021,0
13764,41324479,ANDROID,19.03.2021,16.03.2021,0
13765,41511665,ANDROID,29.03.2021,16.03.2021,0
13766,41553629,ANDROID,30.03.2021,16.03.2021,0
13767,41529730,ANDROID,29.03.2021,16.03.2021,0
